record_id,audio_id,speaker_hash,duration_seconds,duration_bucket,synthetic_time_of_day,speaker_gender,sample_rate,word_count,word_rate,has_transcript
librispeech_0666,librispeech_0666,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,11.04,long,evening,unknown,16000,29,2.627,True
librispeech_0667,librispeech_0667,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,12.265,long,night,unknown,16000,38,3.098,True
librispeech_0668,librispeech_0668,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.32,medium,morning,unknown,16000,20,3.165,True
librispeech_0669,librispeech_0669,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.755,medium,afternoon,unknown,16000,19,2.813,True
librispeech_0670,librispeech_0670,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.34,medium,evening,unknown,16000,14,3.226,True
librispeech_0671,librispeech_0671,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,17.175,long,night,unknown,16000,52,3.028,True
librispeech_0672,librispeech_0672,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.69,short,morning,unknown,16000,9,3.346,True
librispeech_0673,librispeech_0673,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.645,medium,afternoon,unknown,16000,21,3.16,True
librispeech_0674,librispeech_0674,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.775,medium,evening,unknown,16000,11,2.914,True
librispeech_0675,librispeech_0675,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,19.275,long,night,unknown,16000,62,3.217,True
librispeech_0676,librispeech_0676,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.815,medium,morning,unknown,16000,17,3.531,True
librispeech_0677,librispeech_0677,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.645,medium,afternoon,unknown,16000,21,3.16,True
librispeech_0678,librispeech_0678,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.545,medium,evening,unknown,16000,13,2.86,True
librispeech_0679,librispeech_0679,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.625,medium,night,unknown,16000,16,3.459,True
librispeech_0680,librispeech_0680,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.05,medium,morning,unknown,16000,20,3.306,True
librispeech_0681,librispeech_0681,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,5.51,medium,afternoon,unknown,16000,20,3.63,True
librispeech_0682,librispeech_0682,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,5.98,medium,evening,unknown,16000,20,3.344,True
librispeech_0683,librispeech_0683,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.82,short,night,unknown,16000,6,2.128,True
librispeech_0684,librispeech_0684,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,7.14,long,morning,unknown,16000,23,3.221,True
librispeech_0685,librispeech_0685,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,7.02,long,afternoon,unknown,16000,22,3.134,True
librispeech_0686,librispeech_0686,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.21,long,evening,unknown,16000,35,3.428,True
librispeech_0687,librispeech_0687,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,9.375,long,night,unknown,16000,29,3.093,True
librispeech_0688,librispeech_0688,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,16.56,long,morning,unknown,16000,60,3.623,True
librispeech_0689,librispeech_0689,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,11.985,long,afternoon,unknown,16000,39,3.254,True
librispeech_0690,librispeech_0690,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,9.9,long,evening,unknown,16000,37,3.737,True
librispeech_0691,librispeech_0691,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.29,long,night,unknown,16000,35,3.401,True
librispeech_0692,librispeech_0692,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,20.88,long,morning,unknown,16000,63,3.017,True
librispeech_0693,librispeech_0693,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.26,long,afternoon,unknown,16000,30,2.924,True
librispeech_0694,librispeech_0694,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.09,short,evening,unknown,16000,7,3.349,True
librispeech_0695,librispeech_0695,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.265,medium,night,unknown,16000,8,2.45,True
librispeech_0696,librispeech_0696,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,7.425,long,morning,unknown,16000,25,3.367,True
librispeech_0697,librispeech_0697,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,11.345,long,afternoon,unknown,16000,38,3.349,True
librispeech_0698,librispeech_0698,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.74,medium,evening,unknown,16000,15,3.165,True
librispeech_0699,librispeech_0699,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.825,medium,night,unknown,16000,20,2.93,True
librispeech_0700,librispeech_0700,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,9.195,long,morning,unknown,16000,32,3.48,True
librispeech_0701,librispeech_0701,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,7.89,long,afternoon,unknown,16000,27,3.422,True
librispeech_0702,librispeech_0702,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,7.25,long,evening,unknown,16000,30,4.138,True
librispeech_0703,librispeech_0703,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,9.88,long,night,unknown,16000,27,2.733,True
librispeech_0704,librispeech_0704,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,8.625,long,morning,unknown,16000,31,3.594,True
librispeech_0705,librispeech_0705,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,7.55,long,afternoon,unknown,16000,24,3.179,True
librispeech_0706,librispeech_0706,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.535,medium,evening,unknown,16000,16,2.891,True
librispeech_0707,librispeech_0707,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.415,medium,night,unknown,16000,16,3.624,True
librispeech_0708,librispeech_0708,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,10.36,long,morning,unknown,16000,26,2.51,True
librispeech_0709,librispeech_0709,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.065,medium,afternoon,unknown,16000,10,3.263,True
librispeech_0710,librispeech_0710,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.37,medium,evening,unknown,16000,14,3.204,True
librispeech_0711,librispeech_0711,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.03,medium,night,unknown,16000,11,2.73,True
librispeech_0712,librispeech_0712,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.125,medium,morning,unknown,16000,29,4.735,True
librispeech_0713,librispeech_0713,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.45,medium,afternoon,unknown,16000,13,2.921,True
librispeech_0714,librispeech_0714,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.13,short,evening,unknown,16000,8,3.756,True
librispeech_0715,librispeech_0715,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.925,medium,night,unknown,16000,19,3.207,True
librispeech_0716,librispeech_0716,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.575,short,morning,unknown,16000,7,2.718,True
librispeech_0717,librispeech_0717,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.095,medium,afternoon,unknown,16000,24,3.938,True
librispeech_0718,librispeech_0718,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.025,medium,evening,unknown,16000,19,3.154,True
librispeech_0719,librispeech_0719,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.72,medium,night,unknown,16000,26,3.869,True
librispeech_0720,librispeech_0720,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.585,medium,morning,unknown,16000,17,2.582,True
librispeech_0721,librispeech_0721,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.2,medium,afternoon,unknown,16000,30,4.839,True
librispeech_0722,librispeech_0722,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.815,medium,evening,unknown,16000,11,2.883,True
librispeech_0723,librispeech_0723,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.16,medium,night,unknown,16000,11,3.481,True
librispeech_0724,librispeech_0724,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.165,short,morning,unknown,16000,8,3.695,True
librispeech_0725,librispeech_0725,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.57,short,afternoon,unknown,16000,8,3.113,True
librispeech_0726,librispeech_0726,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.53,medium,evening,unknown,16000,24,4.34,True
librispeech_0727,librispeech_0727,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.535,short,night,unknown,16000,8,3.156,True
librispeech_0728,librispeech_0728,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.935,short,morning,unknown,16000,13,4.429,True
librispeech_0729,librispeech_0729,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.19,medium,afternoon,unknown,16000,20,3.854,True
librispeech_0730,librispeech_0730,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.425,medium,evening,unknown,16000,27,4.202,True
librispeech_0731,librispeech_0731,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,1.94,short,night,unknown,16000,5,2.577,True
librispeech_0732,librispeech_0732,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,13.135,long,morning,unknown,16000,45,3.426,True
librispeech_0733,librispeech_0733,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,20.995,long,afternoon,unknown,16000,68,3.239,True
librispeech_0734,librispeech_0734,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,14.46,long,evening,unknown,16000,45,3.112,True
librispeech_0735,librispeech_0735,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.13,medium,night,unknown,16000,17,3.314,True
librispeech_0736,librispeech_0736,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.49,short,morning,unknown,16000,8,3.213,True
librispeech_0737,librispeech_0737,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.17,medium,afternoon,unknown,16000,7,2.208,True
librispeech_0738,librispeech_0738,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.515,medium,evening,unknown,16000,16,3.544,True
librispeech_0739,librispeech_0739,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.6,medium,night,unknown,16000,13,2.826,True
librispeech_0740,librispeech_0740,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.125,medium,morning,unknown,16000,22,4.293,True
librispeech_0741,librispeech_0741,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.96,short,afternoon,unknown,16000,12,4.054,True
librispeech_0742,librispeech_0742,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.57,short,evening,unknown,16000,9,3.502,True
librispeech_0743,librispeech_0743,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.535,medium,night,unknown,16000,23,4.155,True
librispeech_0744,librispeech_0744,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.325,medium,morning,unknown,16000,17,3.931,True
librispeech_0745,librispeech_0745,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.565,short,afternoon,unknown,16000,7,2.729,True
librispeech_0746,librispeech_0746,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,10.815,long,evening,unknown,16000,48,4.438,True
librispeech_0747,librispeech_0747,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.24,short,night,unknown,16000,6,2.679,True
librispeech_0748,librispeech_0748,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,8.32,long,morning,unknown,16000,28,3.365,True
librispeech_0749,librispeech_0749,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.215,medium,afternoon,unknown,16000,17,4.033,True
librispeech_0750,librispeech_0750,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,7.475,long,evening,unknown,16000,39,5.217,True
librispeech_0751,librispeech_0751,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.405,medium,night,unknown,16000,21,4.767,True
librispeech_0752,librispeech_0752,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,7.67,long,morning,unknown,16000,23,2.999,True
librispeech_0753,librispeech_0753,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.735,medium,afternoon,unknown,16000,20,2.97,True
librispeech_0754,librispeech_0754,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.785,medium,evening,unknown,16000,12,3.17,True
librispeech_0755,librispeech_0755,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,10.11,long,night,unknown,16000,40,3.956,True
librispeech_0756,librispeech_0756,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,11.85,long,morning,unknown,16000,43,3.629,True
librispeech_0757,librispeech_0757,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,9.365,long,afternoon,unknown,16000,37,3.951,True
librispeech_0758,librispeech_0758,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,11.55,long,evening,unknown,16000,38,3.29,True
librispeech_0759,librispeech_0759,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,11.055,long,night,unknown,16000,36,3.256,True
librispeech_0760,librispeech_0760,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,21.93,long,morning,unknown,16000,69,3.146,True
librispeech_0761,librispeech_0761,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,10.045,long,afternoon,unknown,16000,27,2.688,True
librispeech_0762,librispeech_0762,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,8.78,long,evening,unknown,16000,27,3.075,True
librispeech_0763,librispeech_0763,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.05,medium,night,unknown,16000,23,3.802,True
librispeech_0764,librispeech_0764,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,7.665,long,morning,unknown,16000,24,3.131,True
librispeech_0765,librispeech_0765,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,9.125,long,afternoon,unknown,16000,28,3.068,True
librispeech_0766,librispeech_0766,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.84,medium,evening,unknown,16000,17,2.911,True
librispeech_0767,librispeech_0767,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.205,medium,night,unknown,16000,12,3.744,True
librispeech_0768,librispeech_0768,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,12.385,long,morning,unknown,16000,35,2.826,True
librispeech_0769,librispeech_0769,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.985,medium,afternoon,unknown,16000,9,2.258,True
librispeech_0770,librispeech_0770,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,8.83,long,evening,unknown,16000,32,3.624,True
librispeech_0771,librispeech_0771,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.815,short,night,unknown,16000,9,3.197,True
librispeech_0772,librispeech_0772,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.295,medium,morning,unknown,16000,20,3.177,True
librispeech_0773,librispeech_0773,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.085,medium,afternoon,unknown,16000,11,3.566,True
librispeech_0774,librispeech_0774,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.29,short,evening,unknown,16000,8,3.493,True
librispeech_0775,librispeech_0775,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.78,medium,night,unknown,16000,15,2.595,True
librispeech_0776,librispeech_0776,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.83,short,morning,unknown,16000,8,2.827,True
librispeech_0777,librispeech_0777,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.785,medium,afternoon,unknown,16000,18,3.762,True
librispeech_0778,librispeech_0778,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,7.72,long,evening,unknown,16000,19,2.461,True
librispeech_0779,librispeech_0779,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.86,short,night,unknown,16000,8,2.797,True
librispeech_0780,librispeech_0780,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.105,medium,morning,unknown,16000,4,1.288,True
librispeech_0781,librispeech_0781,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,7.885,long,afternoon,unknown,16000,17,2.156,True
librispeech_0782,librispeech_0782,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.105,medium,evening,unknown,16000,16,2.621,True
librispeech_0783,librispeech_0783,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,3.245,medium,night,unknown,16000,10,3.082,True
librispeech_0784,librispeech_0784,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,12.315,long,morning,unknown,16000,34,2.761,True
librispeech_0785,librispeech_0785,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.4,medium,afternoon,unknown,16000,13,2.955,True
librispeech_0786,librispeech_0786,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.84,short,evening,unknown,16000,6,2.113,True
librispeech_0787,librispeech_0787,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.59,medium,night,unknown,16000,12,2.614,True
librispeech_0788,librispeech_0788,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,13.4,long,morning,unknown,16000,33,2.463,True
librispeech_0789,librispeech_0789,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,8.265,long,afternoon,unknown,16000,22,2.662,True
librispeech_0790,librispeech_0790,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,10.09,long,evening,unknown,16000,27,2.676,True
librispeech_0791,librispeech_0791,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.525,short,night,unknown,16000,8,3.168,True
librispeech_0792,librispeech_0792,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.58,medium,morning,unknown,16000,13,2.838,True
librispeech_0793,librispeech_0793,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,6.71,medium,afternoon,unknown,16000,13,1.937,True
librispeech_0794,librispeech_0794,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.02,short,evening,unknown,16000,6,2.97,True
librispeech_0795,librispeech_0795,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,2.235,short,night,unknown,16000,4,1.79,True
librispeech_0796,librispeech_0796,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,11.51,long,morning,unknown,16000,40,3.475,True
librispeech_0797,librispeech_0797,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,8.55,long,afternoon,unknown,16000,24,2.807,True
librispeech_0798,librispeech_0798,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,5.325,medium,evening,unknown,16000,19,3.568,True
librispeech_0799,librispeech_0799,ab1aef5e5cbac2290c00cc9a362e540a6d5b30d6deeae10dd16fbfd77aef8d1b,4.015,medium,night,unknown,16000,9,2.242,True
librispeech_0800,librispeech_0800,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,7.44,long,morning,unknown,16000,26,3.495,True
librispeech_0801,librispeech_0801,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,2.97,short,afternoon,unknown,16000,11,3.704,True
librispeech_0802,librispeech_0802,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,7.675,long,evening,unknown,16000,21,2.736,True
librispeech_0803,librispeech_0803,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,3.41,medium,night,unknown,16000,13,3.812,True
librispeech_0804,librispeech_0804,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,4.195,medium,morning,unknown,16000,10,2.384,True
librispeech_0805,librispeech_0805,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,5.99,medium,afternoon,unknown,16000,16,2.671,True
librispeech_0806,librispeech_0806,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,3.34,medium,evening,unknown,16000,9,2.695,True
librispeech_0807,librispeech_0807,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,2.42,short,night,unknown,16000,6,2.479,True
librispeech_0808,librispeech_0808,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,2.56,short,morning,unknown,16000,7,2.734,True
librispeech_0809,librispeech_0809,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,3.71,medium,afternoon,unknown,16000,15,4.043,True
librispeech_0810,librispeech_0810,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,5.545,medium,evening,unknown,16000,18,3.246,True
librispeech_0811,librispeech_0811,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,4.75,medium,night,unknown,16000,16,3.368,True
librispeech_0812,librispeech_0812,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,3.94,medium,morning,unknown,16000,13,3.299,True
librispeech_0813,librispeech_0813,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,10.25,long,afternoon,unknown,16000,30,2.927,True
librispeech_0814,librispeech_0814,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,3.42,medium,evening,unknown,16000,9,2.632,True
librispeech_0815,librispeech_0815,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,3.195,medium,night,unknown,16000,9,2.817,True
librispeech_0816,librispeech_0816,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,7.215,long,morning,unknown,16000,25,3.465,True
librispeech_0817,librispeech_0817,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,5.18,medium,afternoon,unknown,16000,14,2.703,True
librispeech_0818,librispeech_0818,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,9.33,long,evening,unknown,16000,27,2.894,True
librispeech_0819,librispeech_0819,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,9.145,long,night,unknown,16000,28,3.062,True
librispeech_0820,librispeech_0820,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,3.905,medium,morning,unknown,16000,11,2.817,True
librispeech_0821,librispeech_0821,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,17.65,long,afternoon,unknown,16000,41,2.323,True
librispeech_0822,librispeech_0822,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,4.73,medium,evening,unknown,16000,12,2.537,True
librispeech_0823,librispeech_0823,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,6.72,medium,night,unknown,16000,16,2.381,True
librispeech_0824,librispeech_0824,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,6.77,medium,morning,unknown,16000,22,3.25,True
librispeech_0825,librispeech_0825,575f6677b437d6a2f0f8359b7a5644c32db1b809e8d9360caad1c05150609bf4,3.77,medium,afternoon,unknown,16000,7,1.857,True
