audio_id,audio_path,transcript,sample_rate,source,split
librispeech_0123,data\raw\librispeech_sample\librispeech_0123.wav,THE BARREN ROCK ABOUT THREE MILES IN LENGTH WAS COVERED WITH MONASTIC BUILDINGS AND ITS CEMETERY WAS ALREADY ADORNED WITH THE TOMBS OF SAINTS AND KINGS,16000,LibriSpeech dev-clean,validation
librispeech_0124,data\raw\librispeech_sample\librispeech_0124.wav,NOW EVERY MISSIONARY THAT EVER WENT OUT FROM IONA HAD TAUGHT THAT TO REDUCE CHRISTIANS TO SLAVERY WAS WHOLLY INCONSISTENT WITH A BELIEF IN THE DOCTRINES OF THE GOSPEL,16000,LibriSpeech dev-clean,validation
librispeech_0125,data\raw\librispeech_sample\librispeech_0125.wav,WHILE THE LIBERATED EXILES REJOICED ON THE PLAIN OF MEATH THE TENT OF THE ABBOT OF IONA WAS PITCHED ON THE RATH OF TARA A FACT WHICH WOULD SEEM TO INDICATE THAT ALREADY IN LITTLE MORE THAN A CENTURY SINCE THE INTERDICT HAD FALLEN ON IT THE EDIFICES WHICH MADE SO FINE A SHOW IN THE DAYS OF PATRICK WERE RUINED AND UNINHABITABLE,16000,LibriSpeech dev-clean,validation
librispeech_0126,data\raw\librispeech_sample\librispeech_0126.wav,SO SLOW AND PATIENT IS THE PROCESS BY WHICH CHRISTIANITY INFUSES ITSELF INTO THE SOCIAL LIFE OF A CONVERTED PEOPLE,16000,LibriSpeech dev-clean,validation
librispeech_0127,data\raw\librispeech_sample\librispeech_0127.wav,HERE THE HOLY PRELATE OF FERNS MET HIM AND RELATED A VISION IN WHICH HE HAD BEEN INSTRUCTED TO DEMAND THE ABOLITION OF THE IMPOST,16000,LibriSpeech dev-clean,validation
librispeech_0128,data\raw\librispeech_sample\librispeech_0128.wav,THE TRIBUTE WAS AT THIS PERIOD ENORMOUS FIFTEEN THOUSAND HEAD OF CATTLE ANNUALLY,16000,LibriSpeech dev-clean,validation
librispeech_0129,data\raw\librispeech_sample\librispeech_0129.wav,SAINT MOLING SURVIVED HIM THREE YEARS AND SAINT ADAMNAN SO INTIMATELY CONNECTED WITH HIS REIGN TEN YEARS,16000,LibriSpeech dev-clean,validation
librispeech_0130,data\raw\librispeech_sample\librispeech_0130.wav,NOTHING COULD BE MORE NATURAL THAN SUCH AN ASSEMBLY IN SUCH A PLACE AT SUCH A PERIOD,16000,LibriSpeech dev-clean,validation
librispeech_0131,data\raw\librispeech_sample\librispeech_0131.wav,PETER TOLD HIS TROUBLES TO MISTER SHIMERDA HE WAS UNABLE TO MEET A NOTE WHICH FELL DUE ON THE FIRST OF NOVEMBER HAD TO PAY AN EXORBITANT BONUS ON RENEWING IT AND TO GIVE A MORTGAGE ON HIS PIGS AND HORSES AND EVEN HIS MILK COW,16000,LibriSpeech dev-clean,validation
librispeech_0132,data\raw\librispeech_sample\librispeech_0132.wav,PETER COULD GIVE NO VERY CLEAR ACCOUNT OF HIS TRANSACTIONS WITH CUTTER,16000,LibriSpeech dev-clean,validation
librispeech_0133,data\raw\librispeech_sample\librispeech_0133.wav,SHE ASKED PETER TO WAIT A MOMENT AND WHEN SHE CAME BACK FROM THE KITCHEN SHE BROUGHT A BAG OF SANDWICHES AND DOUGHNUTS FOR US,16000,LibriSpeech dev-clean,validation
librispeech_0134,data\raw\librispeech_sample\librispeech_0134.wav,WE LAY STILL AND DID NOT TALK,16000,LibriSpeech dev-clean,validation
librispeech_0135,data\raw\librispeech_sample\librispeech_0135.wav,THE LITTLE HOUSE ON THE HILLSIDE WAS SO MUCH THE COLOR OF THE NIGHT THAT WE COULD NOT SEE IT AS WE CAME UP THE DRAW,16000,LibriSpeech dev-clean,validation
librispeech_0136,data\raw\librispeech_sample\librispeech_0136.wav,THEY MADE ME THINK OF DEFEATED ARMIES RETREATING OR OF GHOSTS WHO WERE TRYING DESPERATELY TO GET IN FOR SHELTER AND THEN WENT MOANING ON,16000,LibriSpeech dev-clean,validation
librispeech_0137,data\raw\librispeech_sample\librispeech_0137.wav,I COULD NOT TAKE MY EYES OFF THE MAN IN THE BED,16000,LibriSpeech dev-clean,validation
librispeech_0138,data\raw\librispeech_sample\librispeech_0138.wav,THE SHARP SMELL OF SPIRITS WENT THROUGH THE ROOM,16000,LibriSpeech dev-clean,validation
librispeech_0139,data\raw\librispeech_sample\librispeech_0139.wav,IT SEEMED TO ME THAT HE DESPISED HIM FOR BEING SO SIMPLE AND DOCILE,16000,LibriSpeech dev-clean,validation
librispeech_0140,data\raw\librispeech_sample\librispeech_0140.wav,THE SICK MAN RAGED AND SHOOK HIS FIST,16000,LibriSpeech dev-clean,validation
librispeech_0141,data\raw\librispeech_sample\librispeech_0141.wav,HE SEEMED TO BE CURSING PEOPLE WHO HAD WRONGED HIM,16000,LibriSpeech dev-clean,validation
librispeech_0142,data\raw\librispeech_sample\librispeech_0142.wav,QUICKLY IT WAS COVERED WITH BRIGHT RED SPOTS I THOUGHT I HAD NEVER SEEN ANY BLOOD SO BRIGHT,16000,LibriSpeech dev-clean,validation
librispeech_0143,data\raw\librispeech_sample\librispeech_0143.wav,HE LAY PATIENTLY FIGHTING FOR BREATH LIKE A CHILD WITH CROUP,16000,LibriSpeech dev-clean,validation
librispeech_0144,data\raw\librispeech_sample\librispeech_0144.wav,ANTONIA'S FATHER UNCOVERED ONE OF HIS LONG BONY LEGS AND RUBBED IT RHYTHMICALLY,16000,LibriSpeech dev-clean,validation
librispeech_0145,data\raw\librispeech_sample\librispeech_0145.wav,FROM OUR BENCH WE COULD SEE WHAT A HOLLOW CASE HIS BODY WAS,16000,LibriSpeech dev-clean,validation
librispeech_0146,data\raw\librispeech_sample\librispeech_0146.wav,GRADUALLY RELIEF CAME TO ALL OF US,16000,LibriSpeech dev-clean,validation
librispeech_0147,data\raw\librispeech_sample\librispeech_0147.wav,WITHOUT A WORD PETER GOT UP AND LIT HIS LANTERN,16000,LibriSpeech dev-clean,validation
librispeech_0148,data\raw\librispeech_sample\librispeech_0148.wav,MISTER SHIMERDA WENT WITH HIM,16000,LibriSpeech dev-clean,validation
librispeech_0149,data\raw\librispeech_sample\librispeech_0149.wav,AFTER THE CEREMONY AT THE CHURCH THE PARTY WENT TO A DINNER GIVEN BY THE PARENTS OF THE BRIDE,16000,LibriSpeech dev-clean,validation
librispeech_0150,data\raw\librispeech_sample\librispeech_0150.wav,THE FIRST HOWLS WERE TAKEN UP AND ECHOED AND WITH QUICKENING REPETITIONS,16000,LibriSpeech dev-clean,validation
librispeech_0151,data\raw\librispeech_sample\librispeech_0151.wav,A BLACK DROVE CAME UP OVER THE HILL BEHIND THE WEDDING PARTY,16000,LibriSpeech dev-clean,validation
librispeech_0152,data\raw\librispeech_sample\librispeech_0152.wav,SOMETHING HAPPENED TO THE HINDMOST SLEDGE THE DRIVER LOST CONTROL HE WAS PROBABLY VERY DRUNK THE HORSES LEFT THE ROAD THE SLEDGE WAS CAUGHT IN A CLUMP OF TREES AND OVERTURNED,16000,LibriSpeech dev-clean,validation
librispeech_0153,data\raw\librispeech_sample\librispeech_0153.wav,THE SHRIEKS THAT FOLLOWED MADE EVERYBODY SOBER,16000,LibriSpeech dev-clean,validation
librispeech_0154,data\raw\librispeech_sample\librispeech_0154.wav,THE ROAD WAS CLEAR AND WHITE AND THE GROOM'S THREE BLACKS WENT LIKE THE WIND,16000,LibriSpeech dev-clean,validation
librispeech_0155,data\raw\librispeech_sample\librispeech_0155.wav,THERE ARE ONLY THREE SLEDGES LEFT HE WHISPERED,16000,LibriSpeech dev-clean,validation
librispeech_0156,data\raw\librispeech_sample\librispeech_0156.wav,AND THE WOLVES PAVEL ASKED ENOUGH ENOUGH FOR ALL OF US,16000,LibriSpeech dev-clean,validation
librispeech_0157,data\raw\librispeech_sample\librispeech_0157.wav,THEY WERE WITHIN A FEW MILES OF THEIR VILLAGE NOW,16000,LibriSpeech dev-clean,validation
librispeech_0158,data\raw\librispeech_sample\librispeech_0158.wav,YES HOW MANY,16000,LibriSpeech dev-clean,validation
librispeech_0159,data\raw\librispeech_sample\librispeech_0159.wav,TWENTY THIRTY ENOUGH,16000,LibriSpeech dev-clean,validation
librispeech_0160,data\raw\librispeech_sample\librispeech_0160.wav,NOW HIS MIDDLE HORSE WAS BEING ALMOST DRAGGED BY THE OTHER TWO,16000,LibriSpeech dev-clean,validation
librispeech_0161,data\raw\librispeech_sample\librispeech_0161.wav,PAVEL KNOCKED HIM OVER THE SIDE OF THE SLEDGE AND THREW THE GIRL AFTER HIM,16000,LibriSpeech dev-clean,validation
librispeech_0162,data\raw\librispeech_sample\librispeech_0162.wav,PETER CROUCHING IN THE FRONT SEAT SAW NOTHING,16000,LibriSpeech dev-clean,validation
librispeech_0163,data\raw\librispeech_sample\librispeech_0163.wav,THE FIRST THING EITHER OF THEM NOTICED WAS A NEW SOUND THAT BROKE INTO THE CLEAR AIR LOUDER THAN THEY HAD EVER HEARD IT BEFORE THE BELL OF THE MONASTERY OF THEIR OWN VILLAGE RINGING FOR EARLY PRAYERS,16000,LibriSpeech dev-clean,validation
librispeech_0164,data\raw\librispeech_sample\librispeech_0164.wav,THEY WERE RUN OUT OF THEIR VILLAGE,16000,LibriSpeech dev-clean,validation
librispeech_0165,data\raw\librispeech_sample\librispeech_0165.wav,WHEREVER THEY WENT THE STORY FOLLOWED THEM,16000,LibriSpeech dev-clean,validation
librispeech_0166,data\raw\librispeech_sample\librispeech_0166.wav,THEY WORKED IN CHICAGO DES MOINES FORT WAYNE BUT THEY WERE ALWAYS UNFORTUNATE,16000,LibriSpeech dev-clean,validation
librispeech_0167,data\raw\librispeech_sample\librispeech_0167.wav,DURING THE AUCTION HE WENT ABOUT WITH HIS HEAD DOWN AND NEVER LIFTED HIS EYES,16000,LibriSpeech dev-clean,validation
librispeech_0168,data\raw\librispeech_sample\librispeech_0168.wav,EVERY ONE SAID PETER KISSED THE COW BEFORE SHE WAS LED AWAY BY HER NEW OWNER,16000,LibriSpeech dev-clean,validation
librispeech_0169,data\raw\librispeech_sample\librispeech_0169.wav,THE LOSS OF HIS TWO FRIENDS HAD A DEPRESSING EFFECT UPON OLD MISTER SHIMERDA,16000,LibriSpeech dev-clean,validation
librispeech_0170,data\raw\librispeech_sample\librispeech_0170.wav,WHEN HE WAS OUT HUNTING HE USED TO GO INTO THE EMPTY LOG HOUSE AND SIT THERE BROODING,16000,LibriSpeech dev-clean,validation
librispeech_0171,data\raw\librispeech_sample\librispeech_0171.wav,THIS CABIN WAS HIS HERMITAGE UNTIL THE WINTER SNOWS PENNED HIM IN HIS CAVE,16000,LibriSpeech dev-clean,validation
librispeech_0172,data\raw\librispeech_sample\librispeech_0172.wav,THE NARRATIVE IT MAY BE IS WOVEN OF SO HUMBLE A TEXTURE AS TO REQUIRE THIS ADVANTAGE AND AT THE SAME TIME TO RENDER IT THE MORE DIFFICULT OF ATTAINMENT,16000,LibriSpeech dev-clean,validation
librispeech_0173,data\raw\librispeech_sample\librispeech_0173.wav,IN GOOD FAITH HOWEVER HE IS NOT SUFFICIENTLY IMAGINATIVE TO FLATTER HIMSELF WITH THE SLIGHTEST HOPE OF THIS KIND,16000,LibriSpeech dev-clean,validation
librispeech_0174,data\raw\librispeech_sample\librispeech_0174.wav,THE AUTHOR HAS CONSIDERED IT HARDLY WORTH HIS WHILE THEREFORE RELENTLESSLY TO IMPALE THE STORY WITH ITS MORAL AS WITH AN IRON ROD OR RATHER AS BY STICKING A PIN THROUGH A BUTTERFLY THUS AT ONCE DEPRIVING IT OF LIFE AND CAUSING IT TO STIFFEN IN AN UNGAINLY AND UNNATURAL ATTITUDE,16000,LibriSpeech dev-clean,validation
librispeech_0175,data\raw\librispeech_sample\librispeech_0175.wav,IF PERMITTED BY THE HISTORICAL CONNECTION WHICH THOUGH SLIGHT WAS ESSENTIAL TO HIS PLAN THE AUTHOR WOULD VERY WILLINGLY HAVE AVOIDED ANYTHING OF THIS NATURE,16000,LibriSpeech dev-clean,validation
librispeech_0176,data\raw\librispeech_sample\librispeech_0176.wav,HE TRUSTS NOT TO BE CONSIDERED AS UNPARDONABLY OFFENDING BY LAYING OUT A STREET THAT INFRINGES UPON NOBODY'S PRIVATE RIGHTS AND APPROPRIATING A LOT OF LAND WHICH HAD NO VISIBLE OWNER AND BUILDING A HOUSE OF MATERIALS LONG IN USE FOR CONSTRUCTING CASTLES IN THE AIR,16000,LibriSpeech dev-clean,validation
librispeech_0177,data\raw\librispeech_sample\librispeech_0177.wav,THE ENCLOSURE HAD FORMERLY BEEN VERY EXTENSIVE BUT WAS NOW CONTRACTED WITHIN SMALL COMPASS AND HEMMED ABOUT PARTLY BY HIGH WOODEN FENCES AND PARTLY BY THE OUTBUILDINGS OF HOUSES THAT STOOD ON ANOTHER STREET,16000,LibriSpeech dev-clean,validation
librispeech_0178,data\raw\librispeech_sample\librispeech_0178.wav,THE WHITE DOUBLE ROSEBUSH HAD EVIDENTLY BEEN PROPPED UP ANEW AGAINST THE HOUSE SINCE THE COMMENCEMENT OF THE SEASON AND A PEAR TREE AND THREE DAMSON TREES WHICH EXCEPT A ROW OF CURRANT BUSHES CONSTITUTED THE ONLY VARIETIES OF FRUIT BORE MARKS OF THE RECENT AMPUTATION OF SEVERAL SUPERFLUOUS OR DEFECTIVE LIMBS,16000,LibriSpeech dev-clean,validation
librispeech_0179,data\raw\librispeech_sample\librispeech_0179.wav,THERE WERE ALSO A FEW SPECIES OF ANTIQUE AND HEREDITARY FLOWERS IN NO VERY FLOURISHING CONDITION BUT SCRUPULOUSLY WEEDED AS IF SOME PERSON EITHER OUT OF LOVE OR CURIOSITY HAD BEEN ANXIOUS TO BRING THEM TO SUCH PERFECTION AS THEY WERE CAPABLE OF ATTAINING,16000,LibriSpeech dev-clean,validation
librispeech_0180,data\raw\librispeech_sample\librispeech_0180.wav,SUMMER SQUASHES ALMOST IN THEIR GOLDEN BLOSSOM CUCUMBERS NOW EVINCING A TENDENCY TO SPREAD AWAY FROM THE MAIN STOCK AND RAMBLE FAR AND WIDE TWO OR THREE ROWS OF STRING BEANS AND AS MANY MORE THAT WERE ABOUT TO FESTOON THEMSELVES ON POLES TOMATOES OCCUPYING A SITE SO SHELTERED AND SUNNY THAT THE PLANTS WERE ALREADY GIGANTIC AND PROMISED AN EARLY AND ABUNDANT HARVEST,16000,LibriSpeech dev-clean,validation
librispeech_0181,data\raw\librispeech_sample\librispeech_0181.wav,PHOEBE WONDERED WHOSE CARE AND TOIL IT COULD HAVE BEEN THAT HAD PLANTED THESE VEGETABLES AND KEPT THE SOIL SO CLEAN AND ORDERLY,16000,LibriSpeech dev-clean,validation
librispeech_0182,data\raw\librispeech_sample\librispeech_0182.wav,BEES TOO STRANGE TO SAY HAD THOUGHT IT WORTH THEIR WHILE TO COME HITHER POSSIBLY FROM THE RANGE OF HIVES BESIDE SOME FARM HOUSE MILES AWAY,16000,LibriSpeech dev-clean,validation
librispeech_0183,data\raw\librispeech_sample\librispeech_0183.wav,THIS WAS A FOUNTAIN SET ROUND WITH A RIM OF OLD MOSSY STONES AND PAVED IN ITS BED WITH WHAT APPEARED TO BE A SORT OF MOSAIC WORK OF VARIOUSLY COLORED PEBBLES,16000,LibriSpeech dev-clean,validation
librispeech_0184,data\raw\librispeech_sample\librispeech_0184.wav,IT NOW CONTAINED ONLY CHANTICLEER HIS TWO WIVES AND A SOLITARY CHICKEN,16000,LibriSpeech dev-clean,validation
librispeech_0185,data\raw\librispeech_sample\librispeech_0185.wav,IT WAS EVIDENT THAT THE RACE HAD DEGENERATED LIKE MANY A NOBLE RACE BESIDES IN CONSEQUENCE OF TOO STRICT A WATCHFULNESS TO KEEP IT PURE,16000,LibriSpeech dev-clean,validation
librispeech_0186,data\raw\librispeech_sample\librispeech_0186.wav,THESE FEATHERED PEOPLE HAD EXISTED TOO LONG IN THEIR DISTINCT VARIETY A FACT OF WHICH THE PRESENT REPRESENTATIVES JUDGING BY THEIR LUGUBRIOUS DEPORTMENT SEEMED TO BE AWARE,16000,LibriSpeech dev-clean,validation
librispeech_0187,data\raw\librispeech_sample\librispeech_0187.wav,THEY KEPT THEMSELVES ALIVE UNQUESTIONABLY AND LAID NOW AND THEN AN EGG AND HATCHED A CHICKEN NOT FOR ANY PLEASURE OF THEIR OWN BUT THAT THE WORLD MIGHT NOT ABSOLUTELY LOSE WHAT HAD ONCE BEEN SO ADMIRABLE A BREED OF FOWLS,16000,LibriSpeech dev-clean,validation
librispeech_0188,data\raw\librispeech_sample\librispeech_0188.wav,THE DISTINGUISHING MARK OF THE HENS WAS A CREST OF LAMENTABLY SCANTY GROWTH IN THESE LATTER DAYS BUT SO ODDLY AND WICKEDLY ANALOGOUS TO HEPZIBAH'S TURBAN THAT PHOEBE TO THE POIGNANT DISTRESS OF HER CONSCIENCE BUT INEVITABLY WAS LED TO FANCY A GENERAL RESEMBLANCE BETWIXT THESE FORLORN BIPEDS AND HER RESPECTABLE RELATIVE,16000,LibriSpeech dev-clean,validation
librispeech_0189,data\raw\librispeech_sample\librispeech_0189.wav,THE CHICKEN CREPT THROUGH THE PALES OF THE COOP AND RAN WITH SOME SHOW OF LIVELINESS TO HER FEET WHILE CHANTICLEER AND THE LADIES OF HIS HOUSEHOLD REGARDED HER WITH QUEER SIDELONG GLANCES AND THEN CROAKED ONE TO ANOTHER AS IF COMMUNICATING THEIR SAGE OPINIONS OF HER CHARACTER,16000,LibriSpeech dev-clean,validation
librispeech_0190,data\raw\librispeech_sample\librispeech_0190.wav,SO WISE AS WELL AS ANTIQUE WAS THEIR ASPECT AS TO GIVE COLOR TO THE IDEA NOT MERELY THAT THEY WERE THE DESCENDANTS OF A TIME HONORED RACE BUT THAT THEY HAD EXISTED IN THEIR INDIVIDUAL CAPACITY EVER SINCE THE HOUSE OF THE SEVEN GABLES WAS FOUNDED AND WERE SOMEHOW MIXED UP WITH ITS DESTINY,16000,LibriSpeech dev-clean,validation
librispeech_0191,data\raw\librispeech_sample\librispeech_0191.wav,HE HELD A HOE IN HIS HAND AND WHILE PHOEBE WAS GONE IN QUEST OF THE CRUMBS HAD BEGUN TO BUSY HIMSELF WITH DRAWING UP FRESH EARTH ABOUT THE ROOTS OF THE TOMATOES,16000,LibriSpeech dev-clean,validation
librispeech_0192,data\raw\librispeech_sample\librispeech_0192.wav,THEY HAVE KNOWN ME MUCH LONGER BUT NEVER HONOR ME WITH ANY FAMILIARITY THOUGH HARDLY A DAY PASSES WITHOUT MY BRINGING THEM FOOD,16000,LibriSpeech dev-clean,validation
librispeech_0193,data\raw\librispeech_sample\librispeech_0193.wav,MISS HEPZIBAH I SUPPOSE WILL INTERWEAVE THE FACT WITH HER OTHER TRADITIONS AND SET IT DOWN THAT THE FOWLS KNOW YOU TO BE A PYNCHEON,16000,LibriSpeech dev-clean,validation
librispeech_0194,data\raw\librispeech_sample\librispeech_0194.wav,AH BUT THESE HENS ANSWERED THE YOUNG MAN THESE HENS OF ARISTOCRATIC LINEAGE WOULD SCORN TO UNDERSTAND THE VULGAR LANGUAGE OF A BARN YARD FOWL,16000,LibriSpeech dev-clean,validation
librispeech_0195,data\raw\librispeech_sample\librispeech_0195.wav,I PREFER TO THINK AND SO WOULD MISS HEPZIBAH THAT THEY RECOGNIZE THE FAMILY TONE FOR YOU ARE A PYNCHEON,16000,LibriSpeech dev-clean,validation
librispeech_0196,data\raw\librispeech_sample\librispeech_0196.wav,MY NAME IS PHOEBE PYNCHEON SAID THE GIRL WITH A MANNER OF SOME RESERVE FOR SHE WAS AWARE THAT HER NEW ACQUAINTANCE COULD BE NO OTHER THAN THE DAGUERREOTYPIST OF WHOSE LAWLESS PROPENSITIES THE OLD MAID HAD GIVEN HER A DISAGREEABLE IDEA,16000,LibriSpeech dev-clean,validation
librispeech_0197,data\raw\librispeech_sample\librispeech_0197.wav,I TURN UP THE EARTH BY WAY OF PASTIME,16000,LibriSpeech dev-clean,validation
librispeech_0198,data\raw\librispeech_sample\librispeech_0198.wav,IT IS LIKE A BANDAGE OVER ONE'S EYES TO COME INTO IT,16000,LibriSpeech dev-clean,validation
librispeech_0199,data\raw\librispeech_sample\librispeech_0199.wav,IF YOU WOULD PERMIT ME SAID THE ARTIST LOOKING AT PHOEBE I SHOULD LIKE TO TRY WHETHER THE DAGUERREOTYPE CAN BRING OUT DISAGREEABLE TRAITS ON A PERFECTLY AMIABLE FACE,16000,LibriSpeech dev-clean,validation
librispeech_0200,data\raw\librispeech_sample\librispeech_0200.wav,MOST OF MY LIKENESSES DO LOOK UNAMIABLE BUT THE VERY SUFFICIENT REASON I FANCY IS BECAUSE THE ORIGINALS ARE SO,16000,LibriSpeech dev-clean,validation
librispeech_0201,data\raw\librispeech_sample\librispeech_0201.wav,THERE IS A WONDERFUL INSIGHT IN HEAVEN'S BROAD AND SIMPLE SUNSHINE,16000,LibriSpeech dev-clean,validation
librispeech_0202,data\raw\librispeech_sample\librispeech_0202.wav,WHILE WE GIVE IT CREDIT ONLY FOR DEPICTING THE MEREST SURFACE IT ACTUALLY BRINGS OUT THE SECRET CHARACTER WITH A TRUTH THAT NO PAINTER WOULD EVER VENTURE UPON EVEN COULD HE DETECT IT,16000,LibriSpeech dev-clean,validation
librispeech_0203,data\raw\librispeech_sample\librispeech_0203.wav,YET THE ORIGINAL WEARS TO COMMON EYES A VERY DIFFERENT EXPRESSION,16000,LibriSpeech dev-clean,validation
librispeech_0204,data\raw\librispeech_sample\librispeech_0204.wav,HE EXHIBITED A DAGUERREOTYPE MINIATURE IN A MOROCCO CASE,16000,LibriSpeech dev-clean,validation
librispeech_0205,data\raw\librispeech_sample\librispeech_0205.wav,PHOEBE MERELY GLANCED AT IT AND GAVE IT BACK,16000,LibriSpeech dev-clean,validation
librispeech_0206,data\raw\librispeech_sample\librispeech_0206.wav,I CAN ASSURE YOU THAT THIS IS A MODERN FACE AND ONE WHICH YOU WILL VERY PROBABLY MEET,16000,LibriSpeech dev-clean,validation
librispeech_0207,data\raw\librispeech_sample\librispeech_0207.wav,THE SUN AS YOU SEE TELLS QUITE ANOTHER STORY AND WILL NOT BE COAXED OUT OF IT AFTER HALF A DOZEN PATIENT ATTEMPTS ON MY PART,16000,LibriSpeech dev-clean,validation
librispeech_0208,data\raw\librispeech_sample\librispeech_0208.wav,HERE WE HAVE THE MAN SLY SUBTLE HARD IMPERIOUS AND WITHAL COLD AS ICE LOOK AT THAT EYE,16000,LibriSpeech dev-clean,validation
librispeech_0209,data\raw\librispeech_sample\librispeech_0209.wav,AND YET IF YOU COULD ONLY SEE THE BENIGN SMILE OF THE ORIGINAL,16000,LibriSpeech dev-clean,validation
librispeech_0210,data\raw\librispeech_sample\librispeech_0210.wav,WELL I DON'T WISH TO SEE IT ANY MORE OBSERVED PHOEBE TURNING AWAY HER EYES IT IS CERTAINLY VERY LIKE THE OLD PORTRAIT,16000,LibriSpeech dev-clean,validation
librispeech_0211,data\raw\librispeech_sample\librispeech_0211.wav,IF THE ORIGINAL IS STILL IN THE WORLD I THINK HE MIGHT DEFY THE SUN TO MAKE HIM LOOK STERN AND HARD,16000,LibriSpeech dev-clean,validation
librispeech_0212,data\raw\librispeech_sample\librispeech_0212.wav,IS THERE NOTHING WILD IN THE EYE CONTINUED HOLGRAVE SO EARNESTLY THAT IT EMBARRASSED PHOEBE AS DID ALSO THE QUIET FREEDOM WITH WHICH HE PRESUMED ON THEIR SO RECENT ACQUAINTANCE,16000,LibriSpeech dev-clean,validation
librispeech_0213,data\raw\librispeech_sample\librispeech_0213.wav,IT IS NONSENSE SAID PHOEBE A LITTLE IMPATIENTLY FOR US TO TALK ABOUT A PICTURE WHICH YOU HAVE NEVER SEEN,16000,LibriSpeech dev-clean,validation
librispeech_0214,data\raw\librispeech_sample\librispeech_0214.wav,SINCE YOU ARE A FRIEND OF MY COUSIN HEPZIBAH'S YOU SHOULD ASK HER TO SHOW YOU THE PICTURE,16000,LibriSpeech dev-clean,validation
librispeech_0215,data\raw\librispeech_sample\librispeech_0215.wav,SO WE WILL BE FELLOW LABORERS SOMEWHAT ON THE COMMUNITY SYSTEM,16000,LibriSpeech dev-clean,validation
